ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevent,time_explore_relevent,time_ticket_explore,time_explore_total
POL000009702418,POL,0,0,0,0,0,19.4,44.3,63.7,0,44.3,0,0,44.3
POL000009702412,POL,0,0,0,0,0,16.9,16.1,33,0,16.1,0,0,16.1
POL000013003210,POL,0,0,0,0,0,8.5,10.3,18.8,0,10.3,0,0,10.3
POL000013003211,POL,0,0,0,0,0,22.1,26.8,48.9,0,26.8,0,0,26.8
POL000009002199,POL,0,0,0,0,0,12.5,30.8,43.3,0,30.8,0,0,30.8
POL000006801678,POL,0,27.5,0,0,0,42.7,27.5,70.2,27.5,0,0,0,0
POL000003100775,POL,0,0,0,0,0,13.3,23.1,36.4,0,23.1,0,0,23.1
POL000003100776,POL,7.5,0,0,0,0,14,18.7,32.7,7.5,11.2,7.5,0,18.7
POL000010102521,POL,0,0,0,0,0,13.6,36.6,50.2,0,36.6,0,0,36.6
POL000010102516,POL,0,18.7,0,0,0,24.8,18.7,43.5,18.7,0,0,0,0
POL000010102522,POL,21.2,10.1,0,0,0,10.9,41.1,52,31.3,9.8,21.2,0,31
POL000005801416,POL,8.2,8.5,0,56.7,0,7.6,78.5,86.1,73.4,5.1,64.9,0,70
POL000005801406,POL,0,0,0,0,0,10.8,10.9,21.7,0,10.9,0,0,10.9
POL000005801417,POL,0,33.5,0,0,0,15.2,33.5,48.7,33.5,0,0,0,0
POL000012203000,POL,0,6.6,0,20.3,0,5.5,31.7,37.2,26.9,4.8,20.3,0,25.1
POL000012202997,POL,12.4,5.8,0,9.8,18.1,25.1,72.8,97.9,46.1,26.7,40.3,5.4,67
POL000012202998,POL,0,0,0,0,0,14.9,18.3,33.2,0,18.3,0,0,18.3
POL000001400312,POL,0,28.8,0,0,0,6.7,28.8,35.5,28.8,0,0,0,0
POL000005701391,POL,0,17.3,0,0,0,33.7,17.3,51,17.3,0,0,0,0
POL000005701403,POL,5.8,6.9,0,27,0,16.7,43.4,60.1,39.7,3.7,32.8,0,36.5
POL000005701392,POL,0,0,0,0,0,17.5,5.4,22.9,0,5.4,0,0,5.4
POL000010602624,POL,11.8,20,0,0,0,16.4,33.4,49.8,31.8,1.6,11.8,0,13.4
POL000010602625,POL,0,0,0,0,0,9.7,26,35.7,0,26,0,0,26
POL000000800191,POL,13.4,0,0,0,0,11.2,13.4,24.6,13.4,0,13.4,0,13.4
POL000000800195,POL,0,0,0,0,0,8.6,15.4,24,0,15.4,0,0,15.4
POL000000800207,POL,0,27.2,0,0,0,21.6,27.2,48.8,27.2,0,0,0,0
POL000008302033,POL,0,0,0,0,0,10.4,5.9,16.3,0,5.9,0,0,5.9
POL000008302047,POL,0,13.2,0,0,0,12.9,13.2,26.1,13.2,0,0,0,0
POL000008302038,POL,28.8,9.5,0,0,0,21.1,39.7,60.8,38.3,1.4,28.8,0,30.2
POL000016304066,POL,15.5,11.3,0,0,0,18.8,28.2,47,26.8,1.4,15.5,0,16.9
POL000012503060,POL,0,0,0,0,0,34.4,12.5,46.9,0,12.5,0,0,12.5
POL000012503049,POL,0,0,0,0,0,35.5,9,44.5,0,9,0,0,9
POL000012503062,POL,26.1,41.3,0,0,0,8,113.9,121.9,67.4,46.5,26.1,0,72.6
POL000014803662,POL,0,25.7,0,0,0,15.1,25.7,40.8,25.7,0,0,0,0
POL000014803657,POL,0,0,0,0,0,13.7,7.3,21,0,7.3,0,0,7.3
POL000014803678,POL,0,0,0,0,0,17.6,54.2,71.8,0,54.2,0,0,54.2
POL000014803656,POL,0,0,0,0,0,0,0,0,0,0,0,0,0
POL000001300301,POL,5.8,12.3,0,18.7,0,13.8,39.1,52.9,36.8,2.3,24.5,0,26.8
POL000001300297,POL,0,16.6,0,0,0,17.4,16.6,34,16.6,0,0,0,0
POL000001300295,POL,0,18.2,0,0,0,19.8,18.2,38,18.2,0,0,0,0
POL000010302557,POL,0,0,0,0,0,0,0,0,0,0,0,0,0
POL000010302564,POL,0,0,0,0,0,7.3,0.3,7.6,0,0.3,0,0,0.3
POL000003800952,POL,0,0,0,0,0,19.3,15.9,35.2,0,15.9,0,0,15.9
POL000003800964,POL,0,0,0,0,0,7.5,76.1,83.6,0,76.1,0,0,76.1
POL000003800940,POL,20.4,9.8,0,0,0,9.1,31.6,40.7,30.2,1.4,20.4,0,21.8
POL000003800968,POL,0,0,0,0,0,5.4,49,54.4,0,49,0,0,49
POL000000400086,POL,0,0,0,0,0,13.6,9.5,23.1,0,9.5,0,0,9.5
POL000013403308,POL,0,0,0,0,0,31,16.5,47.5,0,16.5,0,0,16.5
POL000000600133,POL,0,0,0,0,0,25.7,6.3,32,0,6.3,0,0,6.3
POL000000600134,POL,0,18.1,0,0,0,32.1,18.1,50.2,18.1,0,0,0,0
POL000009302289,POL,0,0,0,0,0,22.4,26.3,48.7,0,26.3,0,0,26.3
POL000009302303,POL,0,0,0,0,0,20.7,6.8,27.5,0,6.8,0,0,6.8
POL000013903420,POL,0,42,0,0,0,4.3,42,46.3,42,0,0,0,0
POL000013903435,POL,0,0,0,0,0,9.7,23.6,33.3,0,23.6,0,0,23.6
POL000013903433,POL,0,0,0,0,0,10.9,27.9,38.8,0,27.9,0,0,27.9
POL000002300552,POL,0,0,0,0,0,27.4,6.8,34.2,0,6.8,0,0,6.8
POL000002300560,POL,0,27.3,0,0,0,38.4,27.3,65.7,27.3,0,0,0,0
POL000002200538,POL,0,0,0,0,0,40.4,54.8,95.2,0,54.8,0,0,54.8
POL000002200529,POL,0,29.6,0,0,0,11.1,29.6,40.7,29.6,0,0,0,0
POL000002200535,POL,0,0,0,0,0,7.2,9.9,17.1,0,9.9,0,0,9.9
POL000016504121,POL,0,0,0,0,0,19.7,28.6,48.3,0,28.6,0,0,28.6
POL000016504108,POL,6.2,11.2,0,0,28.8,15.5,50.5,66,46.2,4.3,35,8.3,39.3
POL000016504114,POL,25.6,18.1,0,38.1,0,12.2,106.7,118.9,81.8,24.9,63.7,0,88.6
POL000016404092,POL,0,0,0,0,0,6.9,15.1,22,0,15.1,0,0,15.1
POL000016404091,POL,0,0,0,0,0,5.4,45.1,50.5,0,45.1,0,0,45.1
POL000008001959,POL,0,0,0,0,0,15.5,16.4,31.9,0,16.4,0,0,16.4
POL000008001956,POL,0,0,0,0,0,0,0,0,0,0,0,0,0
POL000006901682,POL,0,32.6,0,0,0,21.5,32.6,54.1,32.6,0,0,0,0
POL000006901706,POL,0,19,0,0,0,19.5,32.7,52.2,19,13.7,0,0,13.7
POL000009402337,POL,0,33.3,0,0,0,32.4,33.3,65.7,33.3,0,0,0,0
POL000001500335,POL,0,0,0,0,0,18.6,8,26.6,0,8,0,0,8
POL000001500327,POL,0,0,0,0,0,15.8,4.8,20.6,0,4.8,0,0,4.8
POL000006401553,POL,31.4,12,0,0,0,14.5,50.8,65.3,43.4,7.4,31.4,0,38.8
POL000006401556,POL,0,5.8,0,35.1,0,7.8,42,49.8,40.9,1.1,35.1,0,36.2
POL000005901438,POL,0,0,0,0,0,2.6,2.5,5.1,0,2.5,0,0,2.5
POL000005901428,POL,0,0,0,0,0,19.9,24.5,44.4,0,24.5,0,0,24.5
POL000005901434,POL,0,0,0,0,0,8.9,8.9,17.8,0,8.9,0,0,8.9
POL000015803926,POL,34.5,10.8,0,0,0,26.6,46.2,72.8,45.3,0.9,34.5,0,35.4
POL000015803932,POL,0,0,0,0,0,25,11.3,36.3,0,11.3,0,0,11.3
POL000004701154,POL,0,27.7,0,0,0,22.9,27.7,50.6,27.7,0,0,0,0
POL000004701150,POL,10.1,15.7,0,0,12.7,33,46.3,79.3,38.5,7.8,22.8,5.2,30.6
POL000015403799,POL,0,6.7,0,10,0,18,27,45,16.7,10.3,10,0,20.3
POL000016804224,POL,4.7,5,0,20.6,0,15.3,33.5,48.8,30.3,3.2,25.3,0,28.5
POL000016804203,POL,0,23.5,0,0,0,13.9,23.5,37.4,23.5,0,0,0,0
POL000016804207,POL,0,28.7,0,0,0,21.2,28.7,49.9,28.7,0,0,0,0
POL000004000996,POL,0,0,18.5,32,0,29.4,52.2,81.6,50.5,1.7,32,12.4,70.7
POL000004000993,POL,0,23.8,0,0,0,33,23.8,56.8,23.8,0,0,0,0
POL000000500120,POL,0,0,0,0,0,35.1,38.7,73.8,0,38.7,0,0,38.7
POL000000500117,POL,0,33.3,0,0,0,23.5,33.3,56.8,33.3,0,0,0,0
POL000018404599,POL,15.6,25.8,0,0,0,12.9,43.2,56.1,41.4,1.8,15.6,0,17.4
POL000018404598,POL,0,13.1,0,0,0,29.3,13.1,42.4,13.1,0,0,0,0
POL000014203533,POL,0,0,0,0,0,9.7,35.9,45.6,0,35.9,0,0,35.9
POL000014203521,POL,0,11.8,0,0,0,19.8,11.8,31.6,11.8,0,0,0,0
POL000014203527,POL,13.3,4.7,0,31.3,0,16.5,64.6,81.1,49.3,15.3,44.6,0,59.9
POL000015603865,POL,0,9.8,0,0,0,22.8,9.8,32.6,9.8,0,0,0,0
POL000015603856,POL,0,0,0,0,0,0,0,0,0,0,0,0,0
POL000015603858,POL,0,13.8,0,0,0,10.7,13.8,24.5,13.8,0,0,0,0
POL000010502607,POL,61.1,7.2,0,0,0,10.8,71.2,82,68.3,2.9,61.1,0,64
POL000010502620,POL,0,0,0,0,0,26.6,9,35.6,0,9,0,0,9
POL000010502609,POL,0,0,0,0,0,0,0,0,0,0,0,0,0
POL000009102247,POL,0,0,0,0,0,12.7,31.8,44.5,0,31.8,0,0,31.8
POL000009102231,POL,5.5,8.3,0,22.4,0,7.9,39.8,47.7,36.2,3.6,27.9,0,31.5
POL000001900438,POL,0,0,0,0,0,13.4,7.4,20.8,0,7.4,0,0,7.4
POL000001900424,POL,0,0,0,0,0,17.8,6.6,24.4,0,6.6,0,0,6.6
POL000001900445,POL,0,0,0,0,0,6.9,3.7,10.6,0,3.7,0,0,3.7
POL000016604159,POL,4.5,10.1,0,50.2,0,10.9,68.6,79.5,64.8,3.8,54.7,0,58.5
POL000016604140,POL,0,14.8,0,0,0,10,14.8,24.8,14.8,0,0,0,0
POL000016604148,POL,0,0,39.9,0,0,26.6,39.9,66.5,39.9,0,0,5.4,79.8
POL000004101018,POL,0,0,0,0,0,20.6,2.8,23.4,0,2.8,0,0,2.8
POL000008602124,POL,0,0,0,0,0,16.5,10.7,27.2,0,10.7,0,0,10.7
POL000008602126,POL,0,18.5,0,0,0,20.2,18.5,38.7,18.5,0,0,0,0
POL000009802448,POL,0,0,0,0,0,31.5,23.9,55.4,0,23.9,0,0,23.9
POL000009802450,POL,0,0,0,0,0,12.8,4.8,17.6,0,4.8,0,0,4.8
POL000009802426,POL,0,0,0,0,0,14.3,29.8,44.1,0,29.8,0,0,29.8
POL000011902919,POL,0,22.8,0,0,0,9.3,44.6,53.9,22.8,21.8,0,0,21.8
POL000011902941,POL,0,0,0,0,0,25.2,33.4,58.6,0,33.4,0,0,33.4
POL000011902930,POL,0,0,0,0,0,15.8,15.7,31.5,0,15.7,0,0,15.7
POL000011702885,POL,0,0,0,0,0,19.4,26.9,46.3,0,26.9,0,0,26.9
POL000011702893,POL,0,0,0,0,0,20.2,6.1,26.3,0,6.1,0,0,6.1
POL000014403594,POL,3.8,24.7,0,34.3,0,36,65,101,62.8,2.2,38.1,0,40.3
POL000014403587,POL,0,0,0,0,0,12,8.7,20.7,0,8.7,0,0,8.7
POL000014403572,POL,0,0,0,0,0,13.8,21.7,35.5,0,21.7,0,0,21.7
POL000009902459,POL,0,16,0,0,0,13.9,16,29.9,16,0,0,0,0
POL000009902472,POL,4.2,5.6,0,18.8,0,8.8,32.6,41.4,28.6,4,23,0,27
POL000009902462,POL,6.8,12.5,0,19,0,20.6,40.1,60.7,38.3,1.8,25.8,0,27.6
POL000003600897,POL,0,8.7,0,0,0,22.7,8.7,31.4,8.7,0,0,0,0
POL000003600916,POL,5.2,0,14.7,0,0,14,21.4,35.4,19.9,1.5,5.2,3.5,36.1
POL000003600912,POL,0,12.6,0,0,0,11.2,12.6,23.8,12.6,0,0,0,0
POL000003600896,POL,0,0,0,0,0,22.3,32.1,54.4,0,32.1,0,0,32.1
POL000002400593,POL,8.2,7.5,0,0,0,18.9,17.2,36.1,15.7,1.5,8.2,0,9.7
POL000003000753,POL,0,14.3,0,0,0,18.7,14.3,33,14.3,0,0,0,0
POL000003000768,POL,0,41.9,0,0,0,25.6,86.7,112.3,41.9,44.8,0,0,44.8
POL000007401853,POL,0,0,0,0,0,14.9,12,26.9,0,12,0,0,12
POL000007401858,POL,0,0,0,0,0,15.9,6,21.9,0,6,0,0,6
POL000007401857,POL,0,0,0,0,0,19.2,16.5,35.7,0,16.5,0,0,16.5
POL000008502098,POL,0,0,30.5,0,0,28.9,30.5,59.4,30.5,0,0,5.6,61
POL000008502110,POL,0,12.1,0,0,0,22.1,12.1,34.2,12.1,0,0,0,0
POL000008502095,POL,0,0,0,0,0,11.1,19.5,30.6,0,19.5,0,0,19.5
POL000010902690,POL,14,4,0,8,0,13.6,34.9,48.5,26,8.9,22,0,30.9
POL000010902701,POL,0,0,0,0,0,21.2,12.6,33.8,0,12.6,0,0,12.6
POL000010902691,POL,8.5,5.2,0,21.9,0,5.8,43.1,48.9,35.6,7.5,30.4,0,37.9
POL000017604396,POL,28.1,8.9,0,0,0,9.5,47.3,56.8,37,10.3,28.1,0,38.4
POL000007101757,POL,0,14,0,0,0,26.4,14,40.4,14,0,0,0,0
POL000007101741,POL,0,9.6,0,0,0,57.9,9.6,67.5,9.6,0,0,0,0
POL000007101752,POL,0,0,0,0,0,6.4,23.6,30,0,23.6,0,0,23.6
POL000007101763,POL,0,32.5,0,0,0,20.7,32.5,53.2,32.5,0,0,0,0
POL000006701668,POL,0,0,0,0,0,27,8.9,35.9,0,8.9,0,0,8.9
POL000006701656,POL,0,0,0,0,0,11.4,45.4,56.8,0,45.4,0,0,45.4
POL000001600383,POL,0,0,0,0,0,22.9,16.3,39.2,0,16.3,0,0,16.3
POL000001600371,POL,0,0,0,0,0,24.1,17.6,41.7,0,17.6,0,0,17.6
POL000001600377,POL,0,5.8,0,0,0,18.8,5.8,24.6,5.8,0,0,0,0
POL000004501133,POL,0,24.2,0,0,0,16,24.2,40.2,24.2,0,0,0,0
POL000004501119,POL,0,0,0,0,0,19.7,40.2,59.9,0,40.2,0,0,40.2
POL000004501116,POL,0,0,0,0,0,4.4,32.4,36.8,0,32.4,0,0,32.4
POL000004501123,POL,0,8.4,0,0,0,12.5,8.4,20.9,8.4,0,0,0,0
POL000009602368,POL,3.9,5.6,0,6.6,0,27.5,18.4,45.9,16.1,2.3,10.5,0,12.8
POL000005201303,POL,0,0,0,0,0,6.4,6.3,12.7,0,6.3,0,0,6.3
POL000005201289,POL,0,29.4,0,0,0,13.5,29.4,42.9,29.4,0,0,0,0
POL000005201299,POL,0,0,0,0,0,5.2,6,11.2,0,6,0,0,6
POL000014903705,POL,0,0,0,0,0,3.1,31.2,34.3,0,31.2,0,0,31.2
POL000014903681,POL,14,0,0,0,0,25.1,35,60.1,14,21,14,0,35
POL000014903686,POL,0,0,0,0,0,9.8,39.6,49.4,0,39.6,0,0,39.6
POL000002900726,POL,0,0,0,0,0,8,14.3,22.3,0,14.3,0,0,14.3
POL000002900747,POL,0,16.4,0,0,0,20.6,16.4,37,16.4,0,0,0,0
POL000002900743,POL,0,0,0,0,0,11.3,9.2,20.5,0,9.2,0,0,9.2
POL000018304569,POL,0,17.4,0,0,0,26,17.4,43.4,17.4,0,0,0,0
POL000018304547,POL,12.7,8.7,0,0,0,16.2,23.1,39.3,21.4,1.7,12.7,0,14.4
POL000015003725,POL,0,0,0,0,0,15,36,51,0,36,0,0,36
POL000015003708,POL,0,0,0,0,0,17.3,33,50.3,0,33,0,0,33
POL000018104517,POL,0,0,0,0,0,3.2,11.9,15.1,0,11.9,0,0,11.9
POL000018104514,POL,0,0,0,0,0,1,1.5,2.5,0,1.5,0,0,1.5
POL000011502842,POL,0,10.4,0,8.7,0,22.5,27.7,50.2,19.1,8.6,8.7,0,17.3
POL000006001457,POL,0,12.3,0,0,0,13.1,12.3,25.4,12.3,0,0,0,0
POL000006001462,POL,0,14.1,0,0,0,14.3,14.1,28.4,14.1,0,0,0,0
POL000011802905,POL,6.5,6.8,0,8.4,0,15.7,24.1,39.8,21.7,2.4,14.9,0,17.3
POL000000300076,POL,0,0,0,0,0,19.3,41,60.3,0,41,0,0,41
POL000000300075,POL,0,0,0,0,0,16.1,55.6,71.7,0,55.6,0,0,55.6
POL000000300071,POL,0,0,0,0,0,43,16.3,59.3,0,16.3,0,0,16.3
POL000017204307,POL,0,10.6,0,0,0,65.8,10.6,76.4,10.6,0,0,0,0
POL000017204296,POL,5.1,11.4,0,10.4,0,7.4,29.5,36.9,26.9,2.6,15.5,0,18.1
POL000017204299,POL,30,9.9,0,0,0,14.9,43.5,58.4,39.9,3.6,30,0,33.6
POL000004401111,POL,0,8.8,0,9.7,0,19.7,26.2,45.9,18.5,7.7,9.7,0,17.4
POL000004401103,POL,9.3,6.8,0,0,0,11.8,31.3,43.1,16.1,15.2,9.3,0,24.5
POL000005401329,POL,0,0,0,0,0,2.1,14.1,16.2,0,14.1,0,0,14.1
POL000007701902,POL,0,11.5,0,0,0,13.4,11.5,24.9,11.5,0,0,0,0
POL000003500869,POL,0,7.3,0,0,0,22.1,7.3,29.4,7.3,0,0,0,0
POL000003500883,POL,23.9,8.3,0,0,0,7.2,36,43.2,32.2,3.8,23.9,0,27.7
POL000017704415,POL,4.6,3.4,0,26.4,0,7.9,36.5,44.4,34.4,2.1,31,0,33.1
POL000017704430,POL,12.9,7.3,0,0,0,15.4,21.5,36.9,20.2,1.3,12.9,0,14.2
POL000010402589,POL,7.9,5.7,0,0,0,15.4,15.2,30.6,13.6,1.6,7.9,0,9.5
POL000010402592,POL,18,9.4,0,0,0,14.3,28.8,43.1,27.4,1.4,18,0,19.4
POL000010402599,POL,9,4.4,0,16.5,23.2,4.5,60,64.5,53.1,6.9,48.7,11.3,55.6
POL000003400857,POL,3.5,0,11.6,14.9,0,12.5,37.7,50.2,30,7.7,18.4,1.4,49.3
POL000003400854,POL,0,0,0,0,0,22,29.6,51.6,0,29.6,0,0,29.6
POL000007501870,POL,7.8,12.4,0,0,0,13.5,21.3,34.8,20.2,1.1,7.8,0,8.9
POL000001200272,POL,0,0,0,0,0,23.3,6.9,30.2,0,6.9,0,0,6.9
POL000010702645,POL,0,0,0,0,0,17.5,37.5,55,0,37.5,0,0,37.5
POL000007901945,POL,0,0,0,0,0,9.9,11.5,21.4,0,11.5,0,0,11.5
POL000014303538,POL,6.1,6,0,11.3,0,16.5,26.3,42.8,23.4,2.9,17.4,0,20.3
POL000014303551,POL,10.3,11.6,0,0,0,21.4,23.4,44.8,21.9,1.5,10.3,0,11.8
POL000014303563,POL,32.9,6,0,6.8,0,17,49.4,66.4,45.7,3.7,39.7,0,43.4
POL000001800420,POL,11.8,20,0,0,0,14.5,34.8,49.3,31.8,3,11.8,0,14.8
POL000014503602,POL,0,0,0,0,0,13.6,57.4,71,0,57.4,0,0,57.4
POL000014503599,POL,0,0,0,0,0,0,0,0,0,0,0,0,0
POL000017804442,POL,11.7,4.8,0,0,0,12.1,19,31.1,16.5,2.5,11.7,0,14.2
POL000017304314,POL,22,6.6,0,10,0,5.2,46.9,52.1,38.6,8.3,32,0,40.3
PRT000009702809,PRT,0,0,0,0,0,21,8.1,29.1,0,8.1,0,0,8.1
PRT000009702808,PRT,0,0,0,0,0,8.2,14.8,23,0,14.8,0,0,14.8
PRT000009702804,PRT,21.1,14.7,0,0,0,74.3,44,118.3,35.8,8.2,21.1,0,29.3
PRT000009702799,PRT,0,0,0,0,0,22.6,64.2,86.8,0,64.2,0,0,64.2
PRT000009802836,PRT,0,0,0,0,0,9.6,22.1,31.7,0,22.1,0,0,22.1
PRT000009802840,PRT,0,0,0,0,0,39.9,8.8,48.7,0,8.8,0,0,8.8
PRT000009802824,PRT,0,0,0,0,0,25.2,23.2,48.4,0,23.2,0,0,23.2
PRT000002100601,PRT,0,0,44,0,0,13.2,44,57.2,44,0,0,12.9,88
PRT000002100585,PRT,0,0,0,0,0,16.5,8.5,25,0,8.5,0,0,8.5
PRT000002100606,PRT,13.3,15.3,0,0,0,20.5,30,50.5,28.6,1.4,13.3,0,14.7
PRT000016604830,PRT,0,0,101.7,0,0,13.4,101.7,115.1,101.7,0,0,80.8,203.4
PRT000016604839,PRT,15.8,6.3,0,0,0,10.4,23.2,33.6,22.1,1.1,15.8,0,16.9
PRT000018505415,PRT,18.2,9.5,0,6.9,0,22.1,38,60.1,34.6,3.4,25.1,0,28.5
PRT000018505400,PRT,0,9.9,0,46.4,0,9.7,58.5,68.2,56.3,2.2,46.4,0,48.6
PRT000018505388,PRT,33.2,7.3,0,19.5,0,14.2,62.7,76.9,60,2.7,52.7,0,55.4
PRT000007702185,PRT,0,31.2,0,0,0,17.6,31.2,48.8,31.2,0,0,0,0
PRT000007702187,PRT,0,0,0,0,0,13.2,7.1,20.3,0,7.1,0,0,7.1
PRT000007702191,PRT,0,9.6,0,20.5,0,19.2,46.5,65.7,30.1,16.4,20.5,0,36.9
PRT000002900846,PRT,0,0,0,0,0,56.2,26.7,82.9,0,26.7,0,0,26.7
PRT000002900850,PRT,0,0,0,0,0,17.7,4.6,22.3,0,4.6,0,0,4.6
PRT000002900837,PRT,0,0,0,0,0,10.9,18.5,29.4,0,18.5,0,0,18.5
PRT000005701633,PRT,0,0,0,0,0,11.1,11.7,22.8,0,11.7,0,0,11.7
PRT000005701639,PRT,4.2,3.8,0,11.2,0,13.1,23.4,36.5,19.2,4.2,15.4,0,19.6
PRT000005701631,PRT,9.3,6.9,0,0,0,27.1,18.1,45.2,16.2,1.9,9.3,0,11.2
PRT000000700182,PRT,27.9,0,0,0,0,12.1,44.4,56.5,27.9,16.5,27.9,0,44.4
PRT000000700179,PRT,8.1,3.9,0,4.5,0,12.4,26.4,38.8,16.5,9.9,12.6,0,22.5
PRT000000700193,PRT,0,0,0,0,0,12.4,31.5,43.9,0,31.5,0,0,31.5
PRT000000700205,PRT,0,11.1,0,0,0,20.9,11.1,32,11.1,0,0,0,0
PRT000013103768,PRT,13.9,4.1,0,8.9,0,26.7,31.3,58,26.9,4.4,22.8,0,27.2
PRT000009202662,PRT,0,0,0,0,0,20.9,16,36.9,0,16,0,0,16
PRT000009202680,PRT,0,0,0,0,0,27.5,23.8,51.3,0,23.8,0,0,23.8
PRT000009202665,PRT,0,0,0,0,0,12.7,23.3,36,0,23.3,0,0,23.3
PRT000009202677,PRT,0,0,0,0,0,9.1,4.3,13.4,0,4.3,0,0,4.3
PRT000011003159,PRT,0,0,0,0,0,22.1,8.7,30.8,0,8.7,0,0,8.7
PRT000011003157,PRT,24.6,7,0,0,0,13.8,32.3,46.1,31.6,0.7,24.6,0,25.3
PRT000011003156,PRT,17.6,9.7,0,0,0,18.3,28.4,46.7,27.3,1.1,17.6,0,18.7
PRT000006601864,PRT,0,0,0,0,0,17.5,26.1,43.6,0,26.1,0,0,26.1
PRT000006601867,PRT,4,7.2,0,34.5,0,15.3,48.5,63.8,45.7,2.8,38.5,0,41.3
PRT000014504191,PRT,14.6,0,0,0,0,17.3,55.3,72.6,14.6,40.7,14.6,0,55.3
PRT000014504182,PRT,0,0,0,0,0,16.8,14.4,31.2,0,14.4,0,0,14.4
PRT000004501311,PRT,0,0,44.7,0,0,9.9,44.7,54.6,44.7,0,0,4.5,89.4
PRT000015704545,PRT,0,0,0,0,0,9.6,6.6,16.2,0,6.6,0,0,6.6
PRT000015704547,PRT,0,0,0,0,0,9.5,4.4,13.9,0,4.4,0,0,4.4
PRT000015704544,PRT,0,0,0,0,0,10.4,12.3,22.7,0,12.3,0,0,12.3
PRT000014704246,PRT,0,0,0,0,0,13.9,16.1,30,0,16.1,0,0,16.1
PRT000014704227,PRT,82.2,0,0,0,0,8,132.5,140.5,82.2,50.3,82.2,0,132.5
PRT000014704231,PRT,0,0,0,0,0,25.3,12,37.3,0,12,0,0,12
PRT000003501029,PRT,0,10.5,0,0,0,30.7,10.5,41.2,10.5,0,0,0,0
PRT000003501028,PRT,0,0,0,0,0,17.7,15.4,33.1,0,15.4,0,0,15.4
PRT000003501054,PRT,0,0,0,0,0,17.7,25.2,42.9,0,25.2,0,0,25.2
PRT000004701353,PRT,8.8,9.8,0,0,0,23.1,20.1,43.2,18.6,1.5,8.8,0,10.3
PRT000004701361,PRT,0,58.2,0,0,0,54.2,58.2,112.4,58.2,0,0,0,0
PRT000004701382,PRT,0,0,0,0,0,13.7,24.9,38.6,0,24.9,0,0,24.9
PRT000000100008,PRT,7.3,6.8,0,0,0,14.1,15.1,29.2,14.1,1,7.3,0,8.3
PRT000000100005,PRT,13.2,0,14.7,0,0,9,29.3,38.3,27.9,1.4,13.2,7.1,44
PRT000019505714,PRT,13.1,0,10.3,0,0,25.7,24.8,50.5,23.4,1.4,13.1,2.9,35.1
PRT000019505719,PRT,21.7,4.4,0,0,13.1,12.4,49.9,62.3,39.2,10.7,34.8,7,45.5
PRT000019505715,PRT,0,0,0,0,0,3.6,36.7,40.3,0,36.7,0,0,36.7
PRT000010102923,PRT,0,0,0,0,0,7.2,12.5,19.7,0,12.5,0,0,12.5
PRT000010102906,PRT,0,36.4,0,0,0,26.8,36.4,63.2,36.4,0,0,0,0
PRT000010102911,PRT,0,0,0,0,44.1,30.4,105.3,135.7,44.1,61.2,44.1,5,105.3
PRT000010102919,PRT,0,5.5,0,15.1,0,16.8,51.9,68.7,20.6,31.3,15.1,0,46.4
PRT000013804002,PRT,0,0,0,0,0,6.9,13.2,20.1,0,13.2,0,0,13.2
PRT000013803975,PRT,19.1,12.6,0,0,0,14.4,41.6,56,31.7,9.9,19.1,0,29
PRT000013803987,PRT,0,0,0,0,0,15.6,21.9,37.5,0,21.9,0,0,21.9
PRT000001600476,PRT,0,0,0,0,0,17.4,34.8,52.2,0,34.8,0,0,34.8
PRT000001600482,PRT,8.6,5.5,0,10.9,0,20.8,30.8,51.6,25,5.8,19.5,0,25.3
PRT000001600455,PRT,17,7.2,0,8.1,0,14.3,35.7,50,32.3,3.4,25.1,0,28.5
PRT000018905517,PRT,0,0,0,0,0,47.7,43.1,90.8,0,43.1,0,0,43.1
PRT000018905521,PRT,6.7,7.1,0,20.7,0,21.8,36.8,58.6,34.5,2.3,27.4,0,29.7
PRT000018905520,PRT,8.1,6,0,28.5,0,22,49.6,71.6,42.6,7,36.6,0,43.6
PRT000018905526,PRT,0,0,0,0,0,20.5,13.2,33.7,0,13.2,0,0,13.2
PRT000002200619,PRT,16.4,13.8,0,0,0,24.7,32.7,57.4,30.2,2.5,16.4,0,18.9
PRT000001900525,PRT,6.5,0,0,0,0,25.6,23.2,48.8,6.5,16.7,6.5,0,23.2
PRT000001900520,PRT,0,0,0,0,0,62,27.2,89.2,0,27.2,0,0,27.2
PRT000015404463,PRT,0,0,0,0,0,18.6,7.5,26.1,0,7.5,0,0,7.5
PRT000015404459,PRT,44.1,7.5,0,0,0,10.6,53,63.6,51.6,1.4,44.1,0,45.5
PRT000000900247,PRT,0,0,0,0,0,18.2,24.7,42.9,0,24.7,0,0,24.7
PRT000000400104,PRT,0,2.8,0,15.4,0,17.4,19.5,36.9,18.2,1.3,15.4,0,16.7
PRT000000400102,PRT,12.9,10,0,0,0,15.2,23.8,39,22.9,0.9,12.9,0,13.8
PRT000005601611,PRT,0,0,0,0,0,8.6,12.2,20.8,0,12.2,0,0,12.2
PRT000005601610,PRT,0,0,0,0,0,22.9,10,32.9,0,10,0,0,10
PRT000006201755,PRT,7.9,4.8,0,26.9,0,8.5,50.5,59,39.6,10.9,34.8,0,45.7
